,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
2062,16029897,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6673,19819083,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10374,23976059,0,0,0,0,0,0,0,0,0,0,0,0,0,1
993,26152395,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6868,26587863,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7727,26992562,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10692,28341591,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3267,29712087,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3793,30262581,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3590,30681639,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5809,31221980,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6360,31298268,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,31468395,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4706,32165204,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10329,32314820,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1770,32426208,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2570,32632198,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3922,32680217,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1878,32979568,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6563,34244090,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3748,34518556,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9934,34668270,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6949,34981122,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4108,35186677,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2413,35671364,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700,35711134,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4498,36005173,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384,36031465,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4093,36057740,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8996,36091378,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1079,36091760,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8621,36128927,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1536,36243329,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9791,36456984,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4464,36547160,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8272,36596436,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5383,37224398,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5795,37469187,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6659,37538122,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10677,37592192,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5346,37621981,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4026,37669727,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8729,37681796,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1750,37694592,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2803,37871995,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2661,38107387,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2847,38172308,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5035,38224468,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7272,38309240,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2920,38335004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7098,38358581,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5834,38554454,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9076,38732244,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9015,39154845,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8800,39249886,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2709,39349423,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8051,39352344,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2387,39492635,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5113,39568063,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5514,39577012,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3933,39579222,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10394,39612536,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6783,39746261,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5481,40283471,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5547,40406436,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10043,40473768,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3199,40511744,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6691,40526055,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5396,40549648,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1217,40882314,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3782,41036756,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10018,41119447,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7993,41141704,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,41166869,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8867,41169429,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4014,41223268,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8273,41299788,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3232,41350911,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6108,41400192,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7959,41485770,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1803,41557307,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5826,41594687,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2525,41701059,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4845,41902103,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9805,41920095,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4646,41932767,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8930,42141191,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3571,42284627,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9735,42319964,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10520,42328774,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1574,42457871,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4809,42495365,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9890,42531901,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5626,42597350,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6770,42616227,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3609,42916226,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4180,43020371,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4897,43057924,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2882,43440933,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5706,43486438,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9295,43509383,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3319,43739859,0,0,0,0,0,0,0,0,0,0,0,0,0,1
634,43750654,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2930,43859394,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5437,43989590,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1300,44127151,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2840,44308341,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3589,44337944,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10664,44344910,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7979,44371923,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9108,44405523,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9216,44419320,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5223,44446488,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1737,44505506,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7504,44575316,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10621,44589278,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6235,44634309,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6337,44698418,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10467,44904715,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9691,44972482,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1721,45007998,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10212,45012554,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2668,45016761,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6732,45067391,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5886,45089673,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5833,45091014,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8841,45105789,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4165,45120202,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8869,45148110,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9069,45266928,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3102,45318681,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9131,45386770,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2273,45426553,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2386,45431984,0,0,0,0,0,0,0,0,0,0,0,0,0,1
883,45471141,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3461,45504387,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9741,45639628,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1809,45810126,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7745,45919195,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6843,46149702,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,46178206,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7259,46292971,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7723,46294872,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7921,46336949,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8794,46596493,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9117,46679981,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2791,46885019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1515,46925382,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5139,46957205,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10062,47308873,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8314,47383853,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7514,47391943,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5985,47409760,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2181,47416799,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5811,47436194,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,47563511,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2993,47624252,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7013,47664527,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7165,47700466,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8380,47833017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7441,47977802,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8469,48017984,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1925,48091899,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6041,48097937,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9515,48284207,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1401,48309847,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6559,48384476,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5327,48388653,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5982,48443952,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2047,48537273,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10121,48586869,0,0,0,0,0,0,0,0,0,0,0,0,0,1
783,48593064,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9088,48667008,0,0,0,0,0,0,0,0,0,0,0,0,0,1
686,48679175,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6039,48728150,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7835,48745025,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3944,48760678,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1939,48893172,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1195,48908155,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5499,48928945,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3858,48961023,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3830,49316963,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7874,49615507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
995,49749566,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4112,49760019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8494,49802389,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6483,49843404,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2217,49893675,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5509,50061795,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7757,50092546,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3719,50227149,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9944,50264553,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3968,50385113,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7805,50386004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
461,50469551,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9454,50521899,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4983,50564760,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1746,50645777,0,0,0,0,0,0,0,0,0,0,0,0,0,1
967,50664232,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1631,50753458,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9370,50906313,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,51007585,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1182,51050437,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10752,51093117,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6712,51153140,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,51198305,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8341,51269588,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10365,51347738,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7361,51354731,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7797,51360870,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5097,51472996,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9603,51635774,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9748,51639238,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8166,51775682,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10432,51789711,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7720,51847837,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8455,51923496,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3674,51992220,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8586,52121384,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8131,52124675,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6626,52130941,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1678,52171580,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1355,52191298,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4928,52223960,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8526,52236641,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8749,52339177,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394,52485967,0,0,0,0,0,0,0,0,0,0,0,0,0,1
353,52526615,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6503,52615554,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2582,52629389,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9397,52645738,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8596,52715291,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,52926461,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6846,52964165,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10124,53060815,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7976,53111478,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6446,53127318,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8717,53192918,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3505,53201795,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8479,53219979,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9122,53356089,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3415,53360169,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5734,53466826,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7305,53706348,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10661,53752792,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7219,53811775,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1492,53879677,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8525,53987767,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10728,54003899,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3327,54232113,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326,54238299,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5938,54310797,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2677,54331433,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4686,54371004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10297,54414691,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8275,54516256,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7193,54590888,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7334,54598033,0,0,0,0,0,0,0,0,0,0,0,0,0,1
991,54649858,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,54783945,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3851,54897949,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,54945463,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1547,54953950,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8023,54998320,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8960,55005491,0,0,0,0,0,0,0,0,0,0,0,0,0,1
726,55035567,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6886,55079925,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5848,55158668,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,55192240,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8330,55252943,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6240,55350339,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5588,55389659,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8948,55395748,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10718,55408190,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5062,55408514,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,55436067,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2592,55559665,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9082,55579168,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3940,55610092,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10188,55623838,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4723,55741031,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2969,55785855,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1354,55855365,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1983,55903120,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6388,55977578,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5839,56006536,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5565,56023402,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1220,56049102,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6093,56079241,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7808,56115572,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7812,56182168,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7458,56205485,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,56220640,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,56221771,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3912,56240880,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7343,56285332,0,0,0,0,0,0,0,0,0,0,0,0,0,1
453,56289558,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6909,56294148,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9580,56396714,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7970,56483527,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8530,56506990,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9439,56667913,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7466,56702109,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6681,56737174,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8664,56769134,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7640,56810664,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1656,56811856,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3425,56837773,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4297,56946574,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9588,56948862,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9698,57024828,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9724,57060703,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3680,57066123,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2298,57086924,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3006,57115680,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5574,57172564,0,0,0,0,0,0,0,0,0,0,0,0,0,1
601,57204145,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3863,57239663,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5147,57274201,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7614,57349981,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4915,57425758,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7524,57528101,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9991,57584698,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5918,57628544,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10073,57642667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7168,57644658,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3978,57651660,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275,57657884,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10720,57713365,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6734,57801309,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10263,58031255,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4781,58055236,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2119,58088550,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6343,58298634,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2765,58337181,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3477,58357138,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4077,58385241,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8376,58392594,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2594,58467005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8005,58527067,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2426,58652370,0,0,0,0,0,0,0,0,0,0,0,0,0,1
970,58670303,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,58698455,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6601,58786171,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,58795005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7132,58847873,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10256,58880784,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9874,58947193,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9523,58973435,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4621,58975598,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3339,59106580,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9738,59147610,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4736,59243074,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9833,59243815,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4333,59254682,0,0,0,0,0,0,0,0,0,0,0,0,0,1
610,59258382,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2123,59277173,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8838,59305098,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3299,59373170,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5576,59392806,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5613,59630103,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7520,59663164,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5330,59737073,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8414,59757851,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4207,59776005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10388,59814409,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4607,59853110,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8594,59868263,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10512,59907887,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7470,59954474,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4516,60078373,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8718,60125178,0,0,0,0,0,0,0,0,0,0,0,0,0,1
821,60177153,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4846,60193298,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5385,60227586,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2959,60282089,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7734,60315676,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2708,60472041,0,0,0,0,0,0,0,0,0,0,0,0,0,1
